timestamp,visitorid,event,itemid,transactionid
1430880489958,119124,view,30401,
1430880490633,75650,view,23916,
1430880495247,185031,view,16838,
1430880498962,190855,view,43288,
1430880509356,177351,view,22107,
1430880513865,169406,view,11554,
1430880517202,133879,view,32702,
1430880522469,95011,view,2084,
1430880524500,1078,view,7486,
1430880528209,112526,view,27097,
1430880531261,96409,view,18613,
1430880533814,72491,view,23276,
1430880534004,15927,view,14835,
1430880535623,69443,view,36199,
1430880536925,12682,view,28263,
1430880539515,100597,view,19525,
1430880542973,102028,view,11964,
1430880543667,86846,view,32417,
1430880546265,186795,view,16260,
1430880546564,1078,view,15706,
1430880550279,92710,view,47513,
1430880556500,145827,view,1229,
1430880559426,15927,view,14835,
1430880559886,169489,view,4780,
1430880562216,40103,view,38358,
1430880563690,88527,transaction,8309,6811.0
1430880563690,88527,transaction,38806,6811.0
1430880563706,88527,transaction,4472,6811.0
1430880564707,55205,view,4472,
1430880569678,49040,view,19938,
1430880573522,1078,view,7486,
1430880575652,96409,view,18613,
1430880576319,1078,view,24999,
1430880579115,13138,view,45825,
1430880586427,149047,view,5437,
1430880591806,94879,view,4005,
1430880593469,196599,view,47942,
1430880594306,28005,view,11205,
1430880594337,26903,view,49089,
1430880597847,95113,view,45794,
1430880598789,157671,view,18770,
1430880600016,20826,view,7359,
1430880601133,169489,view,35598,
1430880604267,75334,view,43115,
1430880604599,94879,view,18377,
1430880606135,169489,view,28119,
1430880607937,193815,view,5136,
1430880608210,169489,view,7851,
1430880610208,1078,view,7486,
1430880615151,1078,view,46457,
1430880620632,73508,view,12149,
1430880627315,129285,view,8361,
1430880631257,129656,view,91,
1430880632042,187977,view,24815,
1430880637295,20190,view,3431,
1430880641283,26903,view,31650,
1430880641376,61861,view,10972,
1430880641785,206169,view,17643,
1430880645290,190340,view,9356,
1430880647354,13138,addtocart,45825,
1430880649144,193815,view,15183,
1430880657689,50286,view,11066,
1430880658502,173573,view,1763,
1430880662762,87286,view,11908,
1430880665568,102337,view,14434,
1430880666654,90830,view,17067,
1430880669978,163392,view,20391,
1430880682551,87286,view,13510,
1430880685837,191547,view,5176,
1430880695373,34298,view,24006,
1430880698959,162492,view,1922,
1430880703301,48686,view,7231,
1430880706274,63843,view,13835,
1430880708527,26903,view,34406,
1430880709247,129656,view,13835,
1430880715789,135773,view,15952,
1430880716795,13138,view,45825,
1430880719759,13138,addtocart,45825,
1430880723494,116893,view,39891,
1430880727265,95470,view,10369,
1430880729960,180756,view,15034,
1430880733789,32090,view,3812,
1430880737613,38734,view,15027,
1430880739765,32811,view,600,
1430880741385,75334,view,41043,
1430880745918,14675,view,18636,
1430880746206,30911,view,17646,
1430880748491,32090,view,13651,
1430880750903,193496,view,30222,
1430880755376,82277,view,4069,
1430880760042,95470,view,37383,
1430880761000,184000,view,7936,
1430880785010,51814,view,41100,
1430880786748,112526,view,40461,
1430880787670,31530,view,14569,
1430880793291,184000,view,47483,
1430880794169,82966,view,36885,
1430880797443,64931,view,11802,
1430880800051,106285,view,7314,
1430880801607,76713,view,32514,
1430880804328,129656,view,14484,
1430880805832,161756,view,24248,
1430880806181,39752,view,18724,
1430880811848,113991,view,25721,
1430880813565,49099,view,4314,
1430880818186,101942,view,38453,
1430880818793,70457,view,27097,
1430880826790,193114,view,39154,
1430880828654,151597,view,3630,
1430880831719,119588,view,43482,
1430880833232,90937,view,3197,
1430880839730,25225,view,36002,
1430880840428,173237,view,43946,
1430880843769,196447,view,12374,
1430880844948,168402,view,26984,
1430880848010,47055,view,5966,
1430880848868,168550,view,33292,
1430880849641,75334,view,41069,
1430880849820,148238,view,27273,
1430880851425,119588,view,13077,
1430880851629,71747,view,45830,
1430880852213,26903,view,34406,
1430880853005,25836,view,37728,
1430880853843,204073,view,45072,
1430880858166,109732,view,46880,
1430880859574,65189,view,44335,
1430880860749,203109,view,35368,
1430880862054,195589,view,22205,
1430880862761,51911,view,34757,
1430880867223,75334,view,5018,
1430880868897,198021,view,36249,
1430880868909,113991,view,31803,
1430880873571,155260,view,42984,
1430880874420,174857,view,2343,
1430880875988,200372,view,13060,
1430880876245,124205,view,43843,
1430880878879,79663,view,1922,
1430880878930,163392,view,20391,
1430880881729,20190,view,13327,
1430880884459,151597,view,2468,
1430880886376,104194,view,5513,
1430880889795,173017,view,2136,
1430880891465,174857,view,27501,
1430880891688,92622,view,43308,
1430880897086,59678,view,29224,
1430880898156,51392,view,46334,
1430880901381,124205,view,32083,
1430880903774,27116,view,27984,
1430880903963,107652,view,12822,
1430880906810,91564,view,26791,
1430880916896,31598,view,22963,
1430880922286,109732,view,34727,
1430880929366,199946,view,43764,
1430880932076,61462,view,43737,
1430880935210,168842,view,20894,
1430880939269,55033,view,36981,
1430880939842,100636,view,11889,
1430880941656,189556,view,4548,
1430880942589,13138,transaction,45825,4756.0
1430880942647,85781,view,6275,
1430880946951,131057,view,41004,
1430880947588,6860,view,39677,
1430880948246,174857,view,17222,
1430880955536,91564,view,26791,
1430880957363,179953,view,46112,
1430880957416,174857,view,1289,
1430880958495,12081,view,6626,
1430880962536,11121,view,41153,
1430880964110,90343,view,37261,
1430880966134,98927,view,7514,
1430880966874,112800,view,27006,
1430880967815,109997,view,39168,
1430880968663,33616,view,14491,
1430880970960,113991,view,3353,
1430880976430,91564,view,26791,
1430880978869,55904,view,14694,
1430880982691,41985,view,26171,
1430880984586,58439,view,42537,
1430880990529,25542,view,17951,
1430880996984,98450,view,41591,
1430880998189,116613,view,3815,
1430880999253,174326,view,36794,
1430880999333,204665,view,5943,
1430881002033,163392,view,20391,
1430881002602,25542,view,823,
1430881004361,117787,view,6184,
1430881015767,204073,addtocart,45072,
1430881016624,37514,view,5175,
1430881018063,55904,view,14694,
1430881018195,25542,view,17951,
1430881019343,117568,view,8017,
1430881025363,25542,view,25045,
1430881034434,195527,view,16878,
1430881037055,69927,view,47874,
1430881043519,204073,view,45072,
1430881044813,480,view,14675,
1430881045062,25542,view,17951,
1430881045798,179823,view,8528,
1430881046343,82277,view,4069,
1430881047406,97414,view,12275,
1430881047825,204564,view,23999,
1430881048265,80747,view,48133,
1430881051669,95657,view,41784,
1430881052956,49055,view,23602,
1430881053585,13138,view,45825,
1430881053679,167278,view,23757,
1430881056623,92629,view,25504,
1430881057611,157283,view,2015,
1430881058621,127837,view,8291,
1430881066973,192222,view,30045,
1430881070923,93714,view,26582,
1430881070956,26903,view,34406,
1430881071018,23502,view,20593,
1430881090960,177407,view,29775,
1430881092845,139772,view,44335,
1430881093285,15750,view,47331,
1430881093629,200736,view,32391,
1430881097232,111967,view,22783,
1430881103410,113990,transaction,41424,17623.0
1430881108992,5645,view,4890,
1430881112342,146020,view,34406,
1430881113577,143155,view,43080,
1430881116278,77513,view,13811,
1430881118426,9295,view,11349,
1430881120714,20055,view,45424,
1430881124917,162492,view,40635,
1430881125732,173017,view,13588,
1430881128594,113925,view,45896,
1430881131030,20055,view,44141,
1430881132211,193496,view,39124,
1430881134341,35033,view,25542,
1430881134875,78821,view,1078,
1430881142394,20055,view,27282,
1430881143679,66960,view,8633,
1430881146988,43918,view,46466,
1430881147879,98115,view,41443,
1430881151285,43918,view,46466,
1430881152411,61462,view,19016,
1430881162687,32705,view,48167,
1430881163175,74896,view,9788,
1430881168561,80241,view,17402,
1430881176215,19316,view,20660,
1430881176683,44536,view,26209,
1430881177336,130505,view,37054,
1430881177492,186292,view,8232,
1430881177780,162136,view,23893,
1430881182190,141222,view,49367,
1430881182245,155625,view,36811,
1430881183397,119924,view,41330,
1430881189898,177407,view,42298,
1430881199400,29748,view,14419,
1430881202444,24285,view,8974,
1430881202707,142477,view,25540,
1430881209336,111967,view,21364,
1430881209618,124205,view,45524,
1430881210638,68694,view,43681,
1430881217946,83378,view,10198,
1430881223728,162419,view,46035,
1430881225864,28605,view,20193,
1430881231249,63550,view,16804,
1430881237933,186292,view,8098,
1430881240472,111967,view,43060,
1430881241776,162492,addtocart,40635,
1430881245166,160517,view,36771,
1430881245515,93860,view,25844,
1430881246792,81497,view,11311,
1430881260986,15880,view,25963,
1430881266890,76641,view,13198,
1430881271530,187152,view,5541,
1430881277196,198716,view,13562,
1430881279093,183034,view,21456,
1430881282929,200729,view,27242,
1430881286164,128810,view,42486,
1430881288513,161024,view,36032,
1430881288795,22771,view,15088,
1430881301119,79402,view,40499,
1430881309205,93860,view,25844,
1430881309719,55033,view,14379,
1430881309834,87526,view,17808,
1430881314109,39752,view,18724,
1430881318189,179764,view,15857,
1430881318920,35625,view,45846,
1430881324578,131399,view,37083,
1430881324690,26045,view,41175,
1430881332860,162419,view,37973,
1430881334539,25848,view,43985,
1430881340411,26856,view,10655,
1430881343071,150050,view,49613,
1430881347930,172447,view,44726,
1430881348998,36238,view,19317,
1430881350422,150702,view,27751,
1430881353780,60838,view,40372,
1430881353999,126483,view,13139,
1430881354614,113635,view,40801,
1430881362551,165275,view,30140,
1430881363515,60838,view,38166,
1430881367857,172262,view,21287,
1430881367922,204564,view,23999,
1430881370024,60838,view,26754,
1430881372779,84565,view,37045,
1430881375295,6421,view,19757,
1430881376077,60838,view,38166,
1430881378557,60838,view,40372,
1430881379612,84565,view,29789,
1430881380288,125667,view,32970,
1430881381668,60838,view,38166,
1430881382645,96639,view,22168,
1430881383415,146020,view,3128,
1430881389118,175095,view,19282,
1430881391920,150702,view,27751,
1430881394294,81219,view,3298,
1430881397357,98088,view,39987,
1430881402912,100494,view,25854,
1430881407050,69041,view,22457,
1430881407050,69041,view,7804,
1430881410394,69041,view,11092,
1430881412399,69041,view,31046,
1430881413452,69041,view,5647,
1430881416883,55399,addtocart,7683,
1430881423964,41769,view,39525,
1430881431233,201437,view,35625,
1430881438690,111967,view,43114,
1430881442577,55399,view,7683,
1430881443176,588,view,42038,
1430881444702,201437,view,17796,
1430881451616,179660,view,47324,
1430881452844,199330,view,20515,
1430881453953,98326,view,2501,
1430881455236,139689,view,36010,
1430881459498,173017,view,2136,
1430881471949,102666,view,45632,
1430881473404,175095,view,19282,
1430881474423,17989,view,6732,
1430881476908,175095,view,19282,
1430881477575,199330,view,707,
1430881480690,26045,view,41175,
1430881483102,175095,view,19282,
1430881488620,175095,view,19282,
1430881497506,130368,view,8156,
1430881497821,176464,view,47086,
1430881498657,72039,view,20104,
1430881500157,125599,view,9149,
1430881500172,61462,view,43737,
1430881500480,149300,view,35238,
1430881501297,124482,view,3919,
1430881501819,49992,view,48504,
1430881501862,113571,view,45143,
1430881502509,72039,view,41470,
1430881506918,170460,view,1877,
1430881507827,175095,view,2360,
1430881513090,193496,view,30222,
1430881513294,183914,view,20338,
1430881519868,35033,view,31436,
1430881520184,166687,view,4273,
1430881531927,26045,view,41175,
1430881535674,91998,view,12492,
1430881535883,173017,view,13588,
1430881536056,130368,view,8156,
1430881539186,55701,view,11683,
1430881541447,83673,view,42954,
1430881542559,152684,view,8083,
1430881543902,108682,view,38253,
1430881549980,183914,view,20338,
1430881550042,130368,view,8156,
1430881551108,192748,view,21664,
1430881551265,67906,view,36986,
1430881552373,2899,view,43120,
1430881553038,30319,view,32500,
1430881565860,151417,view,19078,
1430881570028,138498,view,45315,
1430881571893,56756,view,1326,
1430881572704,167867,view,16477,
1430881575172,45659,view,43302,
1430881578570,111333,view,19992,
1430881579388,11960,view,16143,
1430881582383,183914,view,20338,
1430881588184,42686,view,12750,
1430881591719,114512,view,12873,
1430881591865,30319,view,41206,
1430881600196,17407,view,12346,
1430881600739,198149,view,47638,
1430881602069,54918,view,46905,
1430881607364,30319,view,32500,
1430881610170,60555,view,13977,
1430881620640,61462,view,40448,
1430881620797,30345,view,40589,
1430881621459,195252,view,16559,
1430881625138,167498,view,14165,
1430881625220,51647,view,14716,
1430881627242,26460,view,36999,
1430881633288,123180,view,17670,
1430881639901,61462,view,7304,
1430881644437,55507,view,33591,
1430881646434,75819,view,4377,
1430881649409,36123,view,5912,
1430881650492,171604,view,36863,
1430881650811,173630,view,43863,
1430881650933,178488,view,12502,
1430881656683,96224,view,45713,
1430881658380,61462,view,40448,
1430881661058,150050,view,49613,
1430881661287,103882,view,25596,
1430881661708,169892,view,23443,
1430881666548,30345,addtocart,40589,
1430881667191,17352,view,37170,
1430881668541,61462,view,7304,
1430881669252,107953,view,36289,
1430881673559,61462,view,40448,
1430881673824,129618,view,2331,
1430881678966,202264,view,10665,
1430881679482,56756,view,24020,
1430881679880,17246,view,19627,
1430881680000,112800,view,27006,
1430881681004,85781,view,6275,
1430881681536,72039,view,20072,
1430881685638,188130,view,36593,
1430881689855,125572,view,22965,
1430881696471,15806,view,20424,
1430881703058,129618,view,2331,
1430881703667,203435,view,29224,
1430881706316,199330,view,20515,
1430881717280,68059,view,39005,
1430881717406,118481,view,28978,
1430881736997,72039,view,23433,
1430881738200,129618,view,2331,
1430881739123,61462,view,19016,
1430881743233,58032,view,28446,
1430881744306,174842,view,25421,
1430881749841,83673,view,41691,
1430881752595,118481,addtocart,28978,
1430881756775,13959,view,19864,
1430881760572,154534,view,3842,
1430881772653,172883,view,21211,
1430881774022,87669,view,19872,
1430881774747,83673,view,45761,
1430881774917,188719,view,18581,
1430881778659,194996,view,12484,
1430881778910,79926,view,38062,
1430881779534,177062,view,1964,
1430881783311,80232,view,40749,
1430881785165,39875,view,44163,
1430881785227,130368,addtocart,8156,
1430881789686,190077,view,45319,
1430881790182,83673,view,23463,
1430881790763,36238,view,37804,
1430881790794,118481,view,28978,
1430881790984,162534,view,29742,
1430881792183,179982,view,44817,
1430881792563,36238,view,12465,
1430881794639,177062,view,37725,
1430881795688,130368,view,8156,
1430881796288,110194,view,33167,
1430881796636,132734,view,29409,
1430881796770,158421,view,2989,
1430881797287,130368,addtocart,8156,
1430881798767,170490,view,10962,
1430881798956,20138,view,15655,
1430881799468,103993,view,8791,
1430881800631,72039,view,21495,
1430881803123,123180,view,36129,
1430881804216,169893,view,25015,
1430881804794,57219,view,11072,
1430881806378,143728,view,46135,
1430881806601,72039,view,24988,
1430881810924,120112,view,23106,
1430881819976,118481,view,17131,
1430881824068,2228,view,10377,
1430881825708,174130,view,19117,
1430881826696,155196,view,35521,
1430881828960,164300,view,37367,
1430881829649,170069,view,4374,
1430881832205,108424,view,9945,
1430881833404,170490,view,773,
1430881838610,130368,view,8156,
1430881839189,157908,view,16261,
1430881839813,123180,view,17670,
1430881843161,193496,view,30222,
1430881843832,20138,view,5790,
1430881850258,58239,view,15998,
1430881853943,169259,view,17552,
1430881862733,45105,view,25045,
1430881863823,158796,view,30797,
1430881864315,103882,view,10336,
1430881868359,104839,view,16245,
1430881868602,30345,transaction,40589,16398.0
1430881869620,18294,view,5224,
1430881874703,135719,view,46021,
1430881878609,134185,view,5979,
1430881879914,36587,view,46010,
1430881882741,164134,view,46027,
1430881885011,106982,view,7860,
1430881886634,72039,view,41662,
1430881887259,72039,view,7787,
1430881900629,42686,view,12750,
1430881905920,83673,view,48315,
1430881908144,73768,view,410,
1430881913669,58605,view,10462,
1430881918944,23797,view,31944,
1430881922208,90237,view,38231,
1430881923916,83673,view,46060,
1430881924069,146649,view,2551,
1430881924919,10191,view,43114,
1430881928426,143149,view,24391,
1430881929341,138071,view,48008,
1430881930018,201717,view,5018,
1430881930539,72039,view,9520,
1430881932553,72039,view,8101,
1430881934999,114167,view,20738,
1430881936352,118481,view,17131,
1430881936690,17795,view,34294,
1430881936900,187337,view,39240,
1430881941297,114271,view,38469,
1430881946222,65060,view,1297,
1430881951697,129668,view,10672,
1430881952873,19636,view,46330,
1430881954442,81210,view,36206,
1430881956764,8504,view,43201,
1430881956845,91278,view,47436,
1430881958175,57219,view,11072,
1430881964137,163503,view,44881,
1430881966496,103882,view,30767,
1430881966746,17352,view,37170,
1430881967080,113305,view,39546,
1430881968700,4492,view,47190,
1430881970828,83673,view,21686,
1430881972549,70813,view,48062,
1430881973097,36307,view,11543,
1430881974254,100677,view,3777,
1430881976966,67074,view,42783,
1430881978835,144193,view,14972,
1430881980477,166583,view,41036,
1430881981810,178980,view,5716,
1430881989494,4492,view,47190,
1430881989614,132319,view,32254,
1430881993633,81113,view,11805,
1430881995884,131984,view,34381,
1430881996384,118481,view,17131,
1430881997571,57219,view,7683,
1430881998042,118481,addtocart,17131,
1430881999919,137497,view,44039,
1430882001981,77077,view,27047,
1430882004038,50362,view,39994,
1430882005598,134688,view,34825,
1430882005620,90237,addtocart,38231,
1430882005810,24757,view,33123,
1430882007879,72039,view,16335,
1430882009895,56756,view,24020,
1430882012454,167193,view,37667,
1430882012829,169259,view,36525,
1430882018023,31429,view,8413,
1430882020543,118481,view,28978,
1430882023064,36238,addtocart,37804,
1430882028453,8265,view,47190,
1430882028531,90237,view,38231,
1430882030210,57219,view,16483,
1430882030603,138399,view,14951,
1430882030650,164305,view,35333,
1430882030869,121938,view,24574,
1430882033588,144193,view,25045,
1430882035583,191008,view,23693,
1430882038457,21609,view,29385,
1430882043924,114167,view,26448,
1430882046726,195313,view,47190,
1430882047639,154824,view,36878,
1430882051038,72039,view,27124,
1430882052390,105138,view,18050,
1430882054762,162419,view,46035,
1430882055749,100059,view,30750,
1430882060748,52477,view,16072,
1430882063561,114204,view,834,
1430882066585,116287,view,1293,
1430882070927,50362,view,39994,
1430882072312,147391,view,20363,
1430882074954,52775,view,2701,
1430882077300,169006,view,12775,
1430882077616,8840,view,42860,
1430882080219,133409,view,22614,
1430882095405,141891,view,31151,
1430882095856,198200,view,8255,
1430882096169,11277,view,16097,
1430882099765,79221,view,49449,
1430882103683,181907,view,11361,
1430882109188,81320,view,8615,
1430882115149,72497,view,47512,
1430882117267,114167,view,26745,
1430882118256,56756,view,24020,
1430882118381,57219,view,29141,
1430882121273,55033,view,45029,
1430882123593,198513,view,25472,
1430882127826,65072,view,12920,
1430882130974,180956,view,45508,
1430882132926,157710,view,37694,
1430882135773,156543,view,41406,
1430882138269,10513,view,22437,
1430882139603,137497,view,25469,
1430882143232,199596,view,5163,
1430882145817,67074,view,16827,
1430882150001,51911,view,43883,
1430882152059,206184,view,18849,
1430882152573,145808,view,24575,
1430882153339,34544,view,3209,
1430882159512,77077,view,19489,
1430882162430,138814,view,41795,
1430882163572,33950,view,17118,
1430882165311,159808,view,12781,
1430882166155,83629,view,38705,
1430882166610,203934,view,12136,
1430882172929,139772,view,29203,
1430882176135,83629,view,4745,
1430882179633,91376,view,21094,
1430882181786,83629,view,39681,
1430882182103,8430,view,14950,
1430882183865,42812,view,13482,
1430882185873,45105,view,4621,
1430882191835,62748,view,1239,
1430882192071,157894,view,41218,
1430882193743,92761,view,28518,
1430882194096,56756,view,37172,
1430882196157,83629,view,38,
1430882196216,36238,transaction,37804,5689.0
1430882198758,45105,view,36664,
1430882199180,130368,view,8156,
1430882204050,149403,view,34996,
1430882205604,140211,view,865,
1430882205930,19368,view,2552,
1430882210645,101750,view,21977,
1430882211149,73879,view,13672,
1430882213441,11277,view,23749,
1430882213944,8430,view,14950,
1430882215543,81285,view,376,
1430882218171,138071,view,48008,
1430882230795,155308,view,10729,
1430882235043,159808,view,22582,
1430882236888,130368,addtocart,8156,
1430882237502,157995,view,17576,
1430882244178,21277,view,11277,
1430882246933,160659,view,25702,
1430882254853,200754,view,38574,
1430882257152,52477,view,16072,
1430882259924,41814,view,46239,
1430882260207,184178,view,43466,
1430882261370,187743,view,34948,
1430882263125,114167,view,36526,
1430882266099,56756,view,1326,
1430882266622,161143,view,1316,
1430882273580,90237,transaction,38231,3289.0
1430882277180,57219,view,12739,
1430882278709,33680,view,37260,
1430882280652,159988,view,31088,
1430882284996,46145,view,22565,
1430882288178,57296,view,48556,
1430882291077,156539,view,38353,
1430882303806,57219,view,12739,
1430882305858,63018,view,33457,
1430882311294,179569,view,30870,
1430882311902,197062,view,19744,
1430882312453,18416,view,42239,
1430882314646,130368,view,8156,
1430882319636,116717,view,45155,
1430882319997,39752,view,26734,
1430882320511,140211,view,23356,
1430882321706,44970,view,34820,
1430882321831,197717,view,42026,
1430882322958,50218,view,13423,
1430882333463,178633,view,44687,
1430882335086,149403,view,45375,
1430882335638,158421,view,2748,
1430882340619,66999,view,17992,
1430882340697,96301,view,9394,
1430882341070,149403,view,34996,
1430882342912,57219,view,22416,
1430882347855,117382,view,36237,
1430882352179,139717,view,29174,
1430882353457,67074,view,46298,
1430882354322,148397,view,34386,
1430882355717,50218,view,39048,
1430882356331,130368,view,8156,
1430882356333,143780,view,13597,
1430882357916,148591,view,10072,
1430882359371,140211,view,865,
1430882362520,56756,view,6642,
1430882363382,50218,view,42928,
1430882372831,170219,view,38348,
1430882374107,18102,view,15088,
1430882375506,10513,view,22437,
1430882376650,65154,view,22863,
1430882381429,67074,view,29278,
1430882383619,57219,view,32092,
1430882389690,84688,view,40666,
1430882390775,10662,view,47209,
1430882397957,116717,view,2469,
1430882401509,133396,view,8710,
1430882401520,58439,addtocart,42537,
1430882402099,191300,view,46531,
1430882409777,33867,view,40088,
1430882417394,50218,view,27282,
1430882418916,156220,view,19747,
1430882425894,73663,view,17272,
1430882438462,10513,view,1296,
1430882440150,97228,view,4607,
1430882441464,143597,view,692,
1430882442184,121521,view,25733,
1430882454181,205024,view,8742,
1430882468444,143597,view,692,
1430882469306,30952,view,36237,
1430882470015,53399,view,17001,
1430882470338,138453,view,1346,
1430882470540,42812,view,4132,
1430882473628,102966,view,48655,
1430882477812,77917,view,42548,
1430882478486,117544,view,38682,
1430882478817,203571,view,38741,
1430882480166,172852,view,43715,
1430882480710,33616,view,14491,
1430882484281,38994,view,45300,
1430882486820,204008,view,25244,
1430882492720,10513,view,37708,
1430882494004,176018,view,30414,
1430882500786,73518,view,46905,
1430882506861,176135,view,37543,
1430882508841,204008,view,12663,
1430882518072,143597,view,30797,
1430882519628,56756,view,6642,
1430882523859,176095,view,27097,
1430882532210,10513,view,49365,
1430882536790,14843,view,40560,
1430882537662,94888,view,48556,
1430882541393,163441,view,32165,
1430882551718,10513,view,39557,
1430882555212,14843,view,31513,
1430882555621,73663,view,17272,
1430882560418,91881,view,16999,
1430882562346,161143,view,1316,
1430882562826,153438,view,20879,
1430882563178,134011,view,11128,
1430882564475,10513,view,29705,
1430882566605,161143,view,1316,
1430882570019,173463,view,33384,
1430882571599,143597,view,21853,
1430882572375,120152,view,15827,
1430882572572,152363,view,49107,
1430882581007,113336,view,28698,
1430882584944,90202,view,19069,
1430882590698,94888,addtocart,48556,
1430882595152,113336,view,25012,
1430882597956,110197,view,28152,
1430882600937,46321,view,12700,
1430882601577,111034,view,12482,
1430882605823,101633,view,37761,
1430882609248,55091,view,9142,
1430882609433,160115,view,1271,
1430882612666,91881,view,16569,
1430882618733,134011,view,48460,
1430882619501,42466,view,4453,
1430882620186,173463,view,37696,
1430882624004,66083,view,49218,
1430882626733,158421,view,2748,
1430882629113,146503,view,41098,
1430882630519,11204,view,40432,
1430882635262,81343,view,39274,
1430882635608,160115,view,1271,
1430882635702,173463,view,33384,
1430882636393,95419,view,2557,
1430882638917,5761,view,44291,
1430882639904,14843,view,21794,
1430882644527,118431,view,33489,
1430882649637,5761,view,17302,
1430882652229,123417,view,33134,
1430882654066,5761,view,45323,
1430882656685,118431,view,43225,
1430882664258,14843,view,3761,
1430882664653,56756,view,1326,
1430882664684,122493,view,36999,
1430882664906,150601,view,14245,
1430882666937,144812,view,28736,
1430882669460,7595,view,47685,
1430882672361,69443,view,9838,
1430882672548,153969,view,2802,
1430882675388,184568,view,22836,
1430882678776,32937,view,25785,
1430882683514,71240,view,21885,
1430882685082,14843,view,21794,
1430882690622,72429,view,15714,
1430882692308,105996,view,6672,
1430882692670,26685,view,44795,
1430882692839,14843,view,31513,
1430882693185,140766,view,35175,
1430882695767,157379,view,46663,
1430882696627,165615,view,33842,
1430882697066,112831,view,49378,
1430882699112,7862,view,3140,
1430882704772,14843,view,40560,
1430882709517,14843,view,31513,
1430882711000,158206,view,19398,
1430882716126,21651,view,4250,
1430882717723,204008,view,4826,
1430882718449,105475,view,33020,
1430882718977,108579,view,19845,
1430882719697,72429,view,8733,
1430882723962,200975,view,19627,
1430882724244,169890,view,32828,
1430882728935,56756,view,6642,
1430882734933,91423,view,5115,
1430882738138,152441,view,29295,
1430882742208,201628,view,15943,
1430882742428,41337,view,39599,
1430882742553,85214,view,22966,
1430882747536,33391,view,19165,
1430882749200,201628,view,33433,
1430882753330,55033,view,32243,
1430882755526,157379,view,46663,
1430882757927,173562,view,9251,
1430882768166,153438,view,20879,
1430882768450,25456,view,39870,
1430882770774,99080,view,4546,
1430882772327,9431,view,4111,
1430882780305,55170,view,139,
1430882781090,146503,view,7970,
1430882785454,204008,view,12663,
1430882791000,157397,view,20002,
1430882797031,146503,view,19879,
1430882797525,110891,view,18113,
1430882797627,27954,view,10327,
1430882798056,73930,view,45801,
1430882804854,71873,view,36289,
1430882805083,56756,view,21673,
1430882806404,199204,view,45771,
1430882808456,100990,view,115,
1430882810620,58439,transaction,42537,12506.0
1430882811359,18748,view,21220,
1430882815214,30888,view,23950,
1430882815741,91423,view,11432,
1430882816808,139670,view,28052,
1430882817865,188719,view,48161,
1430882819839,118434,view,44568,
1430882827855,153647,view,39972,
1430882829781,18748,view,31208,
1430882831191,79669,view,30620,
1430882831647,133092,view,5123,
1430882840010,195313,view,5980,
1430882842893,115326,view,10491,
1430882842971,71873,view,11091,
1430882855362,199475,view,3031,
1430882861057,101539,view,32465,
1430882861322,161182,view,29823,
1430882862339,161182,view,23953,
1430882862989,193163,view,33025,
1430882866042,51512,view,16422,
1430882868034,199475,view,3031,
1430882869123,130368,view,8621,
1430882869969,146503,view,41278,
1430882875425,58346,view,20819,
1430882876220,14843,view,40560,
1430882876298,177890,view,20363,
1430882879930,18748,view,10455,
1430882881311,114593,view,42547,
1430882881893,135259,view,10829,
1430882886856,58485,view,14556,
1430882887204,130368,addtocart,8621,
1430882888288,71873,view,26885,
1430882889904,24669,view,3970,
1430882889950,146503,view,11893,
1430882890610,82890,view,16388,
1430882894373,108491,view,41606,
1430882897136,199475,view,47764,
1430882903314,109676,view,44067,
1430882905901,112818,view,39770,
1430882906769,195278,view,46298,
1430882908689,3068,view,14722,
1430882908867,130368,view,8621,
1430882913620,94624,view,36761,
1430882915424,58346,view,43742,
1430882915781,57304,view,28573,
1430882916762,115054,view,20240,
1430882917102,68423,view,45464,
1430882918327,94888,transaction,48556,5460.0
1430882923060,176095,view,27097,
1430882924094,105475,view,28805,
1430882924540,69154,view,39545,
1430882926195,63708,view,13071,
1430882926881,71873,view,36289,
1430882929655,14843,view,24920,
1430882930655,92293,view,16401,
1430882931857,180882,view,23029,
1430882937387,146503,view,1933,
1430882938193,44966,view,17725,
1430882938498,134199,view,41111,
1430882941269,12317,view,40941,
1430882949487,105466,view,37904,
1430882951574,51512,view,16422,
1430882953033,68423,view,45234,
1430882962659,53795,view,38661,
1430882963911,157679,view,13023,
1430882965138,176095,view,47671,
1430882967053,81343,view,39274,
1430882968421,103408,view,42479,
1430882969844,54736,view,18852,
1430882971817,140583,view,19784,
1430882973573,2897,view,46365,
1430882973948,145827,view,34167,
1430882978957,145827,view,1229,
1430882983361,47068,view,41474,
1430882986905,69154,view,5985,
1430882987185,145827,view,1229,
1430882988520,50078,view,11669,
1430882991477,73930,view,22700,
1430882994414,109177,view,35869,
1430883002639,109177,view,12144,
1430883003723,30888,view,7321,
1430883004737,153438,view,20879,
1430883005675,45483,view,47158,
1430883011181,96316,view,12727,
1430883011542,59027,view,12509,
1430883017153,158047,view,13357,
1430883019522,56505,view,23291,
1430883029504,96316,view,12727,
1430883034326,153438,view,24288,
1430883037611,78865,view,36759,
1430883038790,165084,view,47967,
1430883039702,138707,view,19083,
1430883045863,140766,view,15310,
1430883049668,59467,view,15247,
1430883049999,145827,view,34167,
1430883054147,101539,view,3505,
1430883055619,33001,view,32025,
